taxableinc,federaltax,hsiblings,hfathereduc,hmothereduc,siblings,lfp,hours,kidsl6,kids618,age,educ,wage,wage76,hhours,hage,heduc,hwage,faminc,mtr,mothereduc,fathereduc,unemployment,bigcity,exper
32011.0,6112.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,51.0,12.0,0.0,0.0,1605.0,55.0,12.0,7.2274,14756.0,0.7215,7.0,7.0,7.5,1.0,7.0
18000.0,2180.0,2.0,7.0,7.0,8.0,0.0,0.0,1.0,1.0,30.0,12.0,0.0,0.0,2500.0,30.0,14.0,8.8,22000.0,0.6615,12.0,10.0,5.0,1.0,5.0
15500.0,1519.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,47.0,12.0,0.0,0.0,2400.0,49.0,9.0,7.75,24466.0,0.6615,7.0,7.0,11.0,1.0,2.0
26060.0,4442.0,6.0,7.0,10.0,5.0,0.0,0.0,0.0,4.0,36.0,12.0,0.0,0.0,1634.0,45.0,17.0,14.688,24400.0,0.6615,12.0,12.0,7.5,1.0,5.0
16200.0,1843.0,5.0,3.0,12.0,1.0,0.0,0.0,1.0,3.0,35.0,12.0,0.0,0.0,2260.0,38.0,12.0,10.487,24000.0,0.6615,7.0,7.0,9.5,1.0,3.0
18916.0,2587.0,7.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,58.0,12.0,0.0,0.0,3478.0,53.0,12.0,4.0253,15500.0,0.7215,12.0,9.0,11.0,0.0,25.0
16234.0,1843.0,4.0,7.0,3.0,2.0,0.0,0.0,1.0,3.0,41.0,14.0,0.0,0.0,2550.0,42.0,16.0,11.765,30800.0,0.6215,14.0,12.0,7.5,0.0,0.0
19120.0,2194.0,6.0,7.0,7.0,6.0,0.0,0.0,0.0,1.0,51.0,10.0,0.0,0.0,840.0,52.0,8.0,9.5238,10660.0,0.7515,7.0,7.0,14.0,1.0,3.0
25561.0,4309.0,7.0,10.0,7.0,5.0,0.0,0.0,0.0,0.0,47.0,12.0,0.0,0.0,1520.0,52.0,12.0,6.9079,13350.0,0.7215,7.0,7.0,11.0,0.0,10.0
22000.0,3020.0,4.0,7.0,12.0,2.0,0.0,0.0,1.0,2.0,45.0,9.0,0.0,0.0,1920.0,35.0,9.0,5.151,10090.0,0.7515,12.0,3.0,11.0,0.0,10.0
12487.0,1157.0,7.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,60.0,14.0,0.0,0.0,2703.0,55.0,17.0,20.496,55600.0,0.4415,16.0,14.0,14.0,1.0,7.0
20800.0,2986.0,1.0,10.0,7.0,1.0,0.0,0.0,1.0,1.0,30.0,16.0,0.0,2.0,1896.0,46.0,16.0,13.555,25700.0,0.6615,12.0,12.0,9.5,1.0,5.0
28000.0,4710.0,7.0,3.0,10.0,6.0,0.0,0.0,0.0,0.0,55.0,11.0,0.0,0.0,1960.0,57.0,13.0,14.796,29000.0,0.5815,7.0,3.0,5.0,1.0,15.0
39900.0,8300.0,3.0,7.0,12.0,0.0,0.0,0.0,1.0,2.0,32.0,12.0,0.0,0.0,3060.0,50.0,8.0,1.6905,7286.0,0.7815,10.0,7.0,3.0,0.0,1.0
28400.0,4817.0,2.0,7.0,7.0,3.0,0.0,0.0,0.0,2.0,36.0,12.0,0.0,0.0,2805.0,38.0,12.0,7.2296,37752.0,0.5215,7.0,7.0,3.0,0.0,5.0
18370.0,2461.0,4.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,55.0,12.0,0.0,0.0,1944.0,53.0,7.0,4.1152,13072.0,0.7515,3.0,3.0,14.0,0.0,9.0
18300.0,2461.0,2.0,16.0,17.0,2.0,0.0,0.0,0.0,0.0,47.0,12.0,0.0,0.0,1960.0,47.0,12.0,2.999,7044.0,0.7715,3.0,3.0,14.0,0.0,18.0
34000.0,6417.0,0.0,9.0,16.0,4.0,0.0,0.0,0.0,1.0,47.0,12.0,0.0,0.0,2112.0,52.0,8.0,8.0492,18200.0,0.6915,7.0,7.0,14.0,1.0,1.0
37330.0,7126.0,3.0,7.0,10.0,3.0,0.0,0.0,0.0,1.0,37.0,11.0,0.0,0.0,2544.0,39.0,12.0,8.577,27000.0,0.6215,12.0,7.0,3.0,0.0,0.0
17800.0,1944.0,3.0,7.0,3.0,6.0,0.0,0.0,0.0,2.0,50.0,12.0,0.0,0.0,1700.0,53.0,17.0,9.3235,30300.0,0.5815,10.0,12.0,3.0,0.0,6.0
32300.0,5903.0,2.0,9.0,10.0,5.0,0.0,0.0,0.0,3.0,30.0,12.0,0.0,0.0,2550.0,31.0,12.0,4.7059,12000.0,0.7515,3.0,7.0,14.0,0.0,1.0
16308.0,2258.0,8.0,12.0,0.0,2.0,0.0,0.0,0.0,1.0,48.0,17.0,0.0,0.0,2080.0,45.0,17.0,9.1346,31500.0,0.6615,16.0,17.0,3.0,0.0,2.0
14700.0,1178.0,4.0,7.0,10.0,1.0,0.0,0.0,0.0,2.0,43.0,10.0,0.0,0.0,2060.0,49.0,12.0,7.767,27092.0,0.7215,10.0,10.0,5.0,1.0,15.0
20200.0,2206.0,2.0,7.0,7.0,2.0,0.0,0.0,1.0,0.0,48.0,11.0,0.0,0.0,1955.0,46.0,8.0,4.1269,20968.0,0.7515,7.0,7.0,3.0,0.0,25.0
20000.0,2164.0,0.0,7.0,10.0,3.0,0.0,0.0,1.0,2.0,41.0,14.0,0.0,0.0,2500.0,44.0,17.0,10.0,27000.0,0.6615,17.0,7.0,14.0,1.0,1.0
14592.0,1919.0,4.0,7.0,12.0,2.0,0.0,0.0,0.0,0.0,50.0,12.0,0.0,0.0,2750.0,52.0,10.0,4.0727,11225.0,0.7515,7.0,10.0,7.5,1.0,0.0
19800.0,2776.0,2.0,14.0,12.0,6.0,0.0,0.0,0.0,0.0,58.0,8.0,0.0,0.0,2040.0,59.0,5.0,7.8529,37700.0,0.5815,3.0,3.0,7.5,0.0,0.0
9400.0,772.0,8.0,9.0,7.0,7.0,0.0,0.0,0.0,5.0,38.0,13.0,0.0,0.0,3275.0,43.0,15.0,7.8168,28200.0,0.6615,12.0,16.0,7.5,1.0,0.0
19640.0,2516.0,8.0,7.0,3.0,7.0,0.0,0.0,0.0,1.0,37.0,12.0,0.0,0.0,2400.0,39.0,12.0,9.1667,34000.0,0.6615,7.0,12.0,5.0,0.0,8.0
25380.0,3324.0,2.0,12.0,7.0,3.0,0.0,0.0,0.0,0.0,50.0,16.0,0.0,0.0,2024.0,51.0,17.0,29.644,63200.0,0.4415,12.0,7.0,9.5,1.0,22.0
18900.0,1242.0,5.0,7.0,9.0,2.0,0.0,0.0,0.0,4.0,42.0,8.0,0.0,0.0,1840.0,44.0,6.0,4.0761,7500.0,0.7915,3.0,3.0,7.5,1.0,5.0
13600.0,1753.0,4.0,7.0,7.0,5.0,0.0,0.0,1.0,3.0,37.0,9.0,0.0,0.0,2033.0,37.0,17.0,8.362,17410.0,0.7215,10.0,10.0,9.5,1.0,10.0
18100.0,2636.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,2.0,41.0,16.0,0.0,0.0,1946.0,40.0,17.0,12.062,51000.0,0.4415,16.0,17.0,9.0,1.0,1.0
20900.0,3227.0,4.0,7.0,9.0,2.0,0.0,0.0,0.0,2.0,31.0,12.0,0.0,0.0,3660.0,31.0,12.0,2.3251,12916.0,0.7515,10.0,7.0,3.0,0.0,1.0
16120.0,2216.0,3.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,51.0,12.0,0.0,0.0,2088.0,55.0,11.0,10.01,21900.0,0.6615,7.0,7.0,5.0,1.0,6.0
13300.0,1697.0,8.0,7.0,9.0,7.0,0.0,0.0,1.0,2.0,36.0,12.0,0.0,0.0,2048.0,41.0,12.0,5.2734,17640.0,0.7515,7.0,7.0,5.0,0.0,4.0
23300.0,3792.0,2.0,7.0,12.0,8.0,0.0,0.0,0.0,0.0,54.0,15.0,0.0,0.0,1920.0,52.0,15.0,10.417,20000.0,0.6915,14.0,16.0,14.0,0.0,6.0
11050.0,1253.0,8.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,49.0,12.0,0.0,0.0,2000.0,54.0,12.0,7.5,15000.0,0.7215,7.0,7.0,14.0,1.0,0.0
16100.0,2216.0,8.0,7.0,3.0,7.0,0.0,0.0,1.0,1.0,48.0,9.0,0.0,0.0,2204.0,47.0,8.0,6.3521,14060.0,0.7215,10.0,12.0,5.0,0.0,1.0
22055.0,3246.0,3.0,7.0,12.0,2.0,0.0,0.0,0.0,2.0,42.0,9.0,0.0,0.0,3157.0,45.0,10.0,3.8071,15825.0,0.7215,7.0,14.0,9.5,0.0,3.0
17200.0,2028.0,2.0,3.0,7.0,5.0,0.0,0.0,1.0,2.0,41.0,12.0,0.0,0.0,1665.0,44.0,14.0,9.9099,16510.0,0.7215,3.0,16.0,9.5,1.0,15.0
28800.0,4655.0,3.0,16.0,9.0,6.0,0.0,0.0,0.0,0.0,55.0,16.0,0.0,0.0,2304.0,56.0,11.0,2.6701,13000.0,0.7215,12.0,12.0,7.5,0.0,33.0
13400.0,1326.0,3.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,42.0,9.0,0.0,0.0,2275.0,46.0,8.0,4.3956,10000.0,0.7515,7.0,7.0,5.0,1.0,2.0
21000.0,2810.0,2.0,10.0,12.0,1.0,0.0,0.0,0.0,1.0,32.0,15.0,0.0,0.0,2760.0,33.0,17.0,7.971,22000.0,0.6615,12.0,12.0,7.5,1.0,1.0
26200.0,3994.0,6.0,7.0,3.0,5.0,0.0,0.0,0.0,2.0,43.0,12.0,0.0,0.0,1750.0,44.0,14.0,15.429,29800.0,0.5815,7.0,7.0,7.5,1.0,10.0
20628.0,3161.0,2.0,14.0,12.0,2.0,0.0,0.0,1.0,3.0,33.0,12.0,0.0,0.0,3366.0,37.0,13.0,1.9854,15000.0,0.7215,7.0,7.0,5.0,1.0,0.0
9300.0,581.0,4.0,7.0,9.0,6.0,0.0,0.0,0.0,1.0,48.0,15.0,0.0,0.0,2205.0,51.0,16.0,7.2562,22300.0,0.7215,10.0,14.0,9.5,1.0,14.0
14901.0,1798.0,7.0,7.0,10.0,4.0,0.0,0.0,0.0,2.0,43.0,12.0,0.0,0.0,1990.0,48.0,9.0,7.0352,14550.0,0.7215,3.0,16.0,7.5,1.0,15.0
27000.0,3942.0,2.0,7.0,12.0,8.0,0.0,0.0,1.0,3.0,47.0,17.0,0.0,0.0,1930.0,57.0,16.0,8.1347,19730.0,0.6915,14.0,12.0,7.5,1.0,15.0
24500.0,4074.0,4.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,54.0,12.0,0.0,0.0,1350.0,60.0,12.0,11.981,35000.0,0.5515,12.0,12.0,7.5,1.0,10.0
16700.0,2342.0,1.0,3.0,7.0,4.0,0.0,0.0,0.0,1.0,51.0,12.0,0.0,0.0,3340.0,52.0,12.0,5.9922,21014.0,0.6615,7.0,3.0,7.5,1.0,6.0
16615.0,2321.0,8.0,7.0,12.0,2.0,0.0,0.0,0.0,1.0,51.0,10.0,0.0,0.0,960.0,57.0,10.0,4.1458,10876.0,0.7515,14.0,7.0,7.5,0.0,18.0
22650.0,3627.0,7.0,14.0,7.0,0.0,0.0,0.0,1.0,1.0,43.0,13.0,0.0,0.0,2732.0,42.0,13.0,8.5102,27850.0,0.6215,12.0,10.0,7.5,0.0,15.0
19150.0,2846.0,2.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,53.0,12.0,0.0,0.0,1624.0,59.0,8.0,2.9631,9560.0,0.7515,0.0,3.0,3.0,0.0,30.0
21400.0,2677.0,6.0,7.0,12.0,8.0,0.0,0.0,1.0,1.0,34.0,11.0,0.0,0.0,1804.0,36.0,12.0,8.8149,30300.0,0.6215,7.0,7.0,7.5,0.0,15.0
37300.0,7771.0,2.0,17.0,14.0,3.0,0.0,0.0,1.0,1.0,31.0,8.0,0.0,0.0,2805.0,31.0,10.0,2.4955,7720.0,0.7815,7.0,7.0,7.5,0.0,10.0
15000.0,1621.0,3.0,7.0,14.0,3.0,0.0,0.0,0.0,0.0,56.0,12.0,0.0,0.0,2160.0,59.0,8.0,4.8843,10550.0,0.7515,10.0,7.0,7.5,1.0,0.0
15652.0,2122.0,3.0,12.0,10.0,6.0,0.0,0.0,0.0,1.0,42.0,16.0,0.0,0.0,2052.0,55.0,15.0,10.2,24106.0,0.6615,12.0,7.0,9.5,1.0,0.0
22457.0,3340.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,2.0,32.0,12.0,0.0,0.0,2250.0,35.0,16.0,10.0,22995.0,0.6615,12.0,14.0,9.5,1.0,4.0
17000.0,2188.0,2.0,7.0,7.0,6.0,0.0,0.0,1.0,3.0,35.0,12.0,0.0,0.0,1120.0,37.0,12.0,5.3571,6000.0,0.8015,12.0,12.0,9.5,1.0,0.0
47000.0,10077.0,2.0,12.0,12.0,7.0,0.0,0.0,1.0,1.0,30.0,12.0,0.0,0.0,2450.0,36.0,14.0,9.7959,24350.0,0.6615,14.0,14.0,9.5,1.0,3.0
23750.0,3406.0,6.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,51.0,10.0,0.0,0.0,3432.0,50.0,11.0,1.3741,7608.0,0.7715,7.0,7.0,7.5,0.0,20.0
24126.0,3260.0,3.0,7.0,10.0,1.0,0.0,0.0,0.0,3.0,47.0,12.0,0.0,0.0,2700.0,48.0,12.0,3.463,28200.0,0.7215,7.0,7.0,3.0,0.0,3.0
57300.0,15066.0,2.0,10.0,12.0,0.0,0.0,0.0,0.0,1.0,54.0,12.0,0.0,0.0,2817.0,55.0,13.0,5.0408,16150.0,0.7215,3.0,7.0,3.0,0.0,1.0
25600.0,4335.0,3.0,10.0,3.0,1.0,0.0,0.0,3.0,0.0,31.0,15.0,0.0,0.0,3000.0,34.0,17.0,16.667,51200.0,0.4415,7.0,10.0,7.5,1.0,5.0
17000.0,2405.0,0.0,12.0,12.0,4.0,0.0,0.0,0.0,0.0,47.0,10.0,0.0,0.0,2125.0,45.0,11.0,4.3294,12646.0,0.7515,7.0,7.0,5.0,1.0,7.0
28007.0,4877.0,3.0,7.0,12.0,8.0,0.0,0.0,0.0,3.0,47.0,14.0,0.0,0.0,1864.0,42.0,16.0,10.193,19000.0,0.6915,7.0,7.0,11.0,1.0,6.0
15620.0,1732.0,3.0,12.0,12.0,4.0,0.0,0.0,0.0,3.0,40.0,12.0,0.0,0.0,2400.0,39.0,12.0,7.5833,19000.0,0.7215,7.0,7.0,7.5,1.0,2.0
23300.0,3792.0,1.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,48.0,8.0,0.0,0.0,2160.0,50.0,7.0,4.1204,14400.0,0.7515,3.0,3.0,7.5,0.0,0.0
16200.0,1843.0,2.0,7.0,7.0,4.0,0.0,0.0,0.0,7.0,34.0,8.0,0.0,0.0,1040.0,51.0,7.0,4.8077,7232.0,0.9415,3.0,7.0,11.0,1.0,10.0
30080.0,4947.0,2.0,7.0,7.0,3.0,0.0,0.0,0.0,3.0,38.0,12.0,0.0,0.0,2450.0,42.0,16.0,3.1531,21943.0,0.7515,7.0,10.0,9.5,1.0,6.0
19600.0,2951.0,4.0,7.0,7.0,3.0,0.0,0.0,1.0,3.0,32.0,12.0,0.0,0.0,2500.0,34.0,16.0,19.0,47500.0,0.4615,7.0,10.0,7.5,1.0,4.0
10100.0,565.0,8.0,7.0,7.0,2.0,0.0,0.0,0.0,1.0,48.0,16.0,0.0,0.0,2131.0,45.0,17.0,6.0535,28900.0,0.6215,12.0,7.0,7.5,1.0,8.0
21000.0,3028.0,4.0,10.0,12.0,3.0,0.0,0.0,0.0,2.0,41.0,12.0,0.0,0.0,2165.0,46.0,7.0,3.7875,12400.0,0.7715,7.0,7.0,7.5,0.0,18.0
21660.0,3192.0,3.0,7.0,10.0,3.0,0.0,0.0,0.0,2.0,49.0,5.0,0.0,0.0,2230.0,43.0,3.0,2.9287,6531.0,0.7815,0.0,0.0,7.5,0.0,7.0
26219.0,3994.0,0.0,12.0,14.0,2.0,0.0,0.0,0.0,0.0,59.0,8.0,0.0,0.0,1995.0,55.0,12.0,9.2972,22422.0,0.6915,3.0,7.0,11.0,1.0,15.0
19500.0,2930.0,1.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,58.0,13.0,0.0,0.0,2025.0,57.0,16.0,9.3827,22200.0,0.6615,7.0,7.0,11.0,1.0,7.0
27000.0,4441.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,41.0,12.0,0.0,0.0,2450.0,48.0,15.0,26.531,77000.0,0.4415,7.0,14.0,14.0,1.0,8.0
12800.0,1605.0,8.0,7.0,3.0,3.0,0.0,0.0,0.0,2.0,45.0,12.0,0.0,0.0,2160.0,45.0,12.0,40.509,88000.0,0.4415,10.0,10.0,14.0,1.0,8.0
30018.0,5517.0,3.0,16.0,7.0,4.0,0.0,0.0,1.0,1.0,30.0,14.0,0.0,0.0,1715.0,32.0,17.0,15.16,26040.0,0.6215,12.0,10.0,11.0,0.0,3.0
14300.0,1687.0,3.0,10.0,10.0,6.0,0.0,0.0,0.0,1.0,41.0,12.0,0.0,0.0,3018.0,42.0,16.0,18.964,63500.0,0.4415,7.0,7.0,7.5,1.0,10.0
42200.0,9091.0,2.0,12.0,12.0,7.0,0.0,0.0,2.0,0.0,30.0,12.0,0.0,0.0,2216.0,33.0,16.0,5.4152,12100.0,0.7515,10.0,10.0,7.5,0.0,9.0
7800.0,318.0,2.0,7.0,9.0,2.0,0.0,0.0,0.0,1.0,53.0,12.0,0.0,0.0,2499.0,54.0,12.0,1.9988,17505.0,0.7515,12.0,7.0,7.5,1.0,24.0
23591.0,3599.0,6.0,7.0,10.0,6.0,0.0,0.0,0.0,0.0,31.0,12.0,0.0,0.0,2250.0,37.0,14.0,8.0,18000.0,0.6915,10.0,7.0,7.5,0.0,12.0
27641.0,4602.0,1.0,7.0,7.0,1.0,0.0,0.0,0.0,2.0,43.0,14.0,0.0,0.0,2116.0,44.0,17.0,11.153,28069.0,0.6615,12.0,12.0,11.0,1.0,2.0
35000.0,5236.0,1.0,7.0,12.0,6.0,0.0,0.0,1.0,1.0,31.0,12.0,0.0,0.0,2016.0,30.0,14.0,5.9524,14000.0,0.7515,12.0,14.0,14.0,1.0,6.0
30200.0,5301.0,5.0,3.0,14.0,4.0,0.0,0.0,0.0,0.0,51.0,12.0,0.0,0.0,2470.0,60.0,10.0,2.1194,8117.0,0.7515,10.0,3.0,7.5,1.0,18.0
38640.0,6906.0,0.0,17.0,12.0,1.0,0.0,0.0,0.0,0.0,43.0,9.0,0.0,0.0,1640.0,45.0,12.0,3.8384,11895.0,0.7715,7.0,7.0,5.0,1.0,17.0
29000.0,4709.0,4.0,7.0,3.0,1.0,0.0,0.0,1.0,2.0,31.0,14.0,0.0,0.0,2016.0,34.0,16.0,17.361,45250.0,0.4915,16.0,16.0,5.0,1.0,7.0
30800.0,5192.0,0.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,48.0,11.0,0.0,0.0,2185.0,48.0,12.0,8.0092,31106.0,0.6915,7.0,10.0,9.5,1.0,6.0
22650.0,3627.0,3.0,16.0,12.0,1.0,0.0,0.0,1.0,1.0,31.0,12.0,0.0,0.0,800.0,33.0,14.0,3.0,4000.0,0.8015,12.0,7.0,9.5,1.0,10.0
20000.0,2600.0,8.0,7.0,12.0,2.0,0.0,0.0,0.0,1.0,44.0,12.0,0.0,0.0,3022.0,46.0,12.0,10.589,40500.0,0.5815,7.0,7.0,7.5,1.0,5.0
33570.0,6566.0,1.0,7.0,7.0,3.0,0.0,0.0,0.0,1.0,48.0,11.0,0.0,0.0,1512.0,50.0,14.0,10.913,21620.0,0.7215,10.0,7.0,7.5,1.0,7.0
28300.0,4790.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,53.0,12.0,0.0,0.0,2677.0,53.0,12.0,5.6033,23426.0,0.7215,0.0,0.0,7.5,1.0,11.0
30000.0,4707.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,3.0,42.0,10.0,0.0,2.75,3150.0,44.0,12.0,7.9365,26000.0,0.6615,3.0,3.0,11.0,1.0,14.0
45500.0,10604.0,5.0,7.0,10.0,2.0,0.0,0.0,2.0,6.0,39.0,12.0,0.0,0.0,1430.0,34.0,12.0,2.9476,7840.0,0.9415,7.0,0.0,9.5,1.0,5.0
32600.0,6293.0,0.0,7.0,7.0,4.0,0.0,0.0,1.0,2.0,32.0,10.0,0.0,0.0,3307.0,36.0,4.0,2.0562,6800.0,0.7915,7.0,3.0,7.5,0.0,2.0
16100.0,1825.0,0.0,7.0,12.0,3.0,0.0,0.0,0.0,2.0,36.0,12.0,0.0,0.0,3120.0,39.0,12.0,1.3013,5330.0,0.7915,7.0,12.0,14.0,0.0,4.0
32000.0,4701.0,8.0,12.0,7.0,5.0,0.0,0.0,0.0,2.0,40.0,13.0,0.0,0.0,3020.0,43.0,16.0,9.2715,28200.0,0.6215,10.0,10.0,9.5,1.0,5.0
18500.0,2720.0,4.0,12.0,12.0,8.0,0.0,0.0,2.0,3.0,31.0,12.0,0.0,0.0,2056.0,33.0,12.0,4.8638,10000.0,0.7715,12.0,12.0,7.5,0.0,14.0
13000.0,1642.0,6.0,7.0,12.0,2.0,0.0,0.0,0.0,0.0,43.0,12.0,0.0,0.0,2383.0,43.0,12.0,1.0898,9952.0,0.7515,10.0,3.0,7.5,0.0,4.0
17200.0,2447.0,2.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,60.0,12.0,0.0,0.0,1705.0,55.0,8.0,12.44,24984.0,0.6215,12.0,12.0,14.0,1.0,15.0
18700.0,2327.0,4.0,10.0,7.0,8.0,0.0,0.0,0.0,3.0,39.0,9.0,0.0,0.0,3120.0,48.0,12.0,6.0897,28363.0,0.6915,7.0,7.0,11.0,1.0,12.0
